start,end,today,diviceid,titre_entretien,admin1_enquete,admin2_enquete,admin3_enquete,localite_enquete_realise,admin1_localite,admin2_localite,admin3_localite,nom_localite_renseigne,autre,source_info,statut_deplacement_informateur,source_info_localite,source_info_localite_autre,moyen_communication_contact,moyen_communication_contact_autre,info_dernier_mois,Maintenant_nous_allo_personnes_deplac_es,large_deplacement_population,date_deplacement,raison_deplacement,raison_deplacement_autre,idp_site,idp_famille_accueil,proportion_deplaces,date_dernier_idp,provenance_dernier_idp,provenance_dernier_idp_prefecture,provenance_dernier_idp_sous_prefecture,raison_presence,raison_presence_autre,condition_retour,condition_retour_autre,Maintenant_nous_allo_personnes_retourn_es,retourne_dernier_mois,date_retour,provenance_dernier_retourne,provenance_dernier_retourne_prefecture,provenance_dernier_retourne_sous_prefecture,Maintenant_nous_allo_ns_sur_les_rapatri_s,presence_rapatries,date_retour_rapatries,provenance_rapatries,provenance_rapatries_pays,provenance_dernier_rapaties_autre,raison_rapatriement,raison_rapatriement_autre,Maintenant_nous_allo_s_curit_alimentaire,acces_nourriture,raison_inaccessible,raison_inacessible_autre,strategie_adaptation,strategie_adaptation/aliment_moins_chers,strategie_adaptation/diminution_quantites,strategie_adaptation/emprunter_argent_nourriture,strategie_adaptation/restrictions_adultes,strategie_adaptation/diminution_nb_repas,strategie_adaptation/privation,strategie_adaptation/rien,strategie_adaptation/autre,strategie_adaptation/nsp,strategie_adaptation_autre,strategie_survie,strategie_survie/strategie_survie_1,strategie_survie/strategie_survie_2,strategie_survie/strategie_survie_3,strategie_survie/strategie_survie_4,strategie_survie/strategie_survie_6,strategie_survie/strategie_survie_7,strategie_survie/strategie_survie_8,strategie_survie/strategie_survie_9,strategie_survie/strategie_survie_10,strategie_survie/strategie_survie_11,strategie_survie/strategie_survie_autre,strategie_survie/strategie_survie_nsp_nspr,strategie_survie_autre,marche_fonctionnel,marche_fonctionnel_acces,marche_fonctionnel_prix,assistance_alimentaire,Maintenant_nous_allo_ion_sur_la_nutrition,malnutri_moins_cinq_ans,malnutri_plus_cinq_ans,acces_centre_prise_en_charge_malnutri,programme_alimentaire_article_nutritionnel,Maintenant_nous_allo_s_moyens_d_existence,depense_alimentation,source_revenu,source_revenu_autre,revenu_moyen,acces_terre,barriere_agriculture,barriere_agriculture_autre,possession_betail,type_betail,epidemie_betail,assistance_agricole,Maintenant_nous_all_uestions_sur_la_sant,pb_sante_moins_cinq_ans,pb_sante_moins_cinq_ans_autre,pb_sante_plus_cinq_ans,pb_sante_plus_cinq_ans_autre,cause_deces,cause_deces_autre,comparaison_deces,lieu_accouchement,lieu_accouchement_autre,raison_accouchement_maison,service_sante_distance_marche,lieu_soin_choisi,lieu_soin_choisi_autre,service_sante_duree_marche,service_sante_acces,service_sante_barriere,service_sante_barriere_autre,assistance_service_sante,Mainteneant_nous_all_ns_sur_la_protection,incident_mort,incident_pillage,sentiment_securite,risque_protection_fille,risque_protection_fille_autre,risque_protection_garcon,risque_protection_garcon_autre,risque_protection_femme,risque_protection_femme_autre,risque_protection_homme,risque_protection_homme_autre,mineurs_separes,mineurs_separes_raison,mineurs_separes_raison_autre,relation_idp_hote,assistance_protection,assistance_protection_autre,programme_protection_assistance,Maintenant_nous_allo_les_NFI_et_les_abris,type_abris_hote,type_abris_hote_autre,type_abris_refugie_idp,type_abris_refugie_idp_autre,type_abris_retourne_rapatrie,type_abris_retourne_rapatrie_autre,materiaux_dispo,paille,tole,bache,corde,bois,brique_cuite,brique_non_cuite,fer,ciment,nfi,couverture,seau,bidon,kit_cuisine,moustiquaire,couchage,bache_001,habit,savon,programme_assistance_abris_nfi,Maintenant_nous_allo_ns_relatives_l_eau,source_eau_boire,source_eau_boire_autre,source_eau_usage,source_eau_usage_autre,source_eau_temp,source_eau_saison_seche,acces_eau,acces_eau_barriere,acces_eau_barriere_autre,Maintenant_nous_allo_au_lavage_des_mains,infra_sanitaire_utilise,infra_sanitaire_utilise_autre,dispositif_lavage_main,programme_assistance_eha,Maintenant_nous_allo_tions_sur_l_ducation,service_education_fonctionnel,service_education_indispo,service_education_indispo_autre,participation_fille,participation_garcon,participation_fille_ado,participation_garcon_ado,acces_education_barriere,acces_education_barriere_autre,programme_assistance_education,Maintenant_nous_allo_ismes_de_redevabilit,source_info_confiance,source_info_confiance_autre,radio_fonctionnelle,reseau_tel_fonctionnel,besoins_prioritaires,priorite_un,priorite_deux,priorite_trois,Maintenant_nous_allo_n_de_notre_entretien,ki_zone,ki_zone_contact,participation_focus_group,final_enquete,gpslocation,_gpslocation_latitude,_gpslocation_longitude,_gpslocation_altitude,_gpslocation_precision,_id,_uuid,_submission_time,_validation_status,_index
2019-11-22T08:51:13.611+01,2019-11-24T16:58:00.472+01,11/22/2019,3.56676E+14,,mbomou,gambo,gambo,Gambo,mbomou,gambo,ngandou,touaka,,evaluation_ki,hote,visite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,marche_non_fonctionnel,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_11,0,0,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,oui,non,non,,inf_moitie,peche_chasse,,inf_dix,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,insuffisant,existence_infra,,non,,non,non,oui,mariage_force,,violence_sexuelle,,pillage_criminalite,,pillage_criminalite,,non,,,,autorite_locale,,non,,urgence,,nsp,,nsp,,,oui,non,non,oui,oui,non,oui,non,non,,non,non,oui,oui,non,oui,non,oui,oui,non,,source_non_amenagee,,source_non_amenagee,,inf_trente_min,non,insuffisant,distance,,,defecation_air_libre,,non,non,,non,existence_infra_scolaire,,moins_moitie,moins_moitie,presque_aucun,moins_moitie,prix_transport,,non,,chef_religieux,,non,non,,abris,eha,education,,non,,oui,,,,,,,75571162,fc639176-1b50-4873-a6cd-fa20cafe73ab,2019-11-25T07:58:22,,141
2019-11-14T09:47:01.896+01,2019-11-15T16:52:20.219+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangui Ville,mbomou,gambo,ngandou,pombolo,,evaluation_ki,hote,habite_localite,,,,oui,,non,,,,oui,oui,minorite,6_dernier_mois,non,,,autre,Rumeur d'attaque,securite,,,oui,dernier_mois,oui,basse_kotto,kembe,,non,,,,,famille,,,non,destruction_combat,,aliment_moins_chers diminution_quantites diminution_nb_repas privation,1,1,0,0,1,1,0,0,0,,strategie_survie_3 strategie_survie_8,0,0,1,0,0,0,1,0,0,0,0,0,,oui,oui,non,oui,,oui,oui,oui,oui,,majorite,commerce,,nsp,oui,,,oui,petit,nsp,oui,,diarrhee,,diarrhee,,maladie,,non,poste_sante,,,oui,poste_sante,,inf_heure,suffisant,,,oui,,oui,non,non,violence_sexuelle,,vol_betail,,aucun,,aucun,,oui,perdu_pendant_deplacement,,neutre,fac,,oui,,urgence,,urgence,,urgence,,,oui,non,non,oui,non,non,oui,non,non,,oui,oui,oui,oui,oui,oui,non,non,non,non,,puit_protege,,puit_protege,,inf_quinze_min,nsp,suffisant,,,,latrine_non_acceptable,,non,oui,,oui,,,moins_moitie,plus_moitie,moins_moitie,plus_moitie,tradition_coutume,,non,,humanitaire_ong_nat,,non,oui,,secal,protection,education,,non,,oui,,,,,,,75571169,f0c2edad-bb15-445f-894a-c80bbbbb376f,2019-11-25T07:58:25,,142
2019-11-22T09:17:10.356+01,2019-11-24T16:57:39.645+01,11/22/2019,3.56676E+14,,mbomou,gambo,gambo,Gambo,mbomou,gambo,ngandou,zime,,evaluation_ki,hote,rencontre_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,prix_eleves,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_1 strategie_survie_4 strategie_survie_11,1,0,0,1,0,0,0,0,0,1,0,0,,non,,,non,,oui,oui,non,non,,majorite,agriculture,,inf_dix,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,insuffisant,existence_infra,,non,,non,non,oui,mariage_force,,violence_sexuelle,,pillage_criminalite,,aucun,,non,,,,autorite_locale,,non,,habitat_long_terme,,urgence,,habitat_long_terme,,,oui,non,non,oui,oui,oui,oui,non,non,,non,oui,oui,oui,non,oui,non,oui,oui,non,,source_non_amenagee,,puit_non_protege,,inf_cinq_min,oui,juste_assez,,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,plus_moitie,plus_moitie,moins_moitie,plus_moitie,prix_transport,,non,,chef_religieux,,non,non,,eha,education,sante,,non,,oui,,,,,,,75571225,3e1e427d-dd59-4f43-ae52-c64af7bb06d3,2019-11-25T07:58:58,,143
2019-11-14T10:31:14.866+01,2019-11-24T06:06:41.089+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangui Ville,mbomou,bakouma,bakouma,nguerefara,,evaluation_ki,retourne,visite_localite,,,,oui,,oui,dernier_mois,autre,Rumeur d'attaque armé venant de nzako,oui,oui,minorite,dernier_mois,oui,mbomou,bakouma,autre,Rumeur,securite,,,non,,,,,,non,,,,,,,,non,destruction_combat,,aliment_moins_chers diminution_quantites restrictions_adultes,1,1,0,1,0,0,0,0,0,,strategie_survie_6,0,0,0,0,1,0,0,0,0,0,0,0,,oui,oui,non,non,,oui,oui,oui,oui,,majorite,peche_chasse,,nsp,non,sols,,non,,,non,,diarrhee,,nsp,,maladie,,oui,centre_sante,,,non,,,,suffisant,,,oui,,non,non,non,aucun,,aucun,,aucun,,aucun,,nsp,,,neutre,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_protege,,puit_non_protege,,inf_quinze_min,oui,insuffisant,attente_nb_insuffisant,,,toilette_latrine_acceptable,,oui,oui,,non,existence_infra_scolaire,,plus_moitie,plus_moitie,moins_moitie,plus_moitie,mouvement_recent,,non,,chef_communaute,,non,oui,,protection,secal,education,,non,,oui,,,,,,,75571235,6f4ac7da-14ee-460d-9d37-5bc1c5cdbccb,2019-11-25T07:59:08,,144
2019-11-22T10:50:34.002+01,2019-11-24T16:57:21.874+01,11/22/2019,3.56676E+14,,mbomou,gambo,gambo,Gambo,mbomou,gambo,ngandou,zime,,evaluation_ki,hote,habite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,mbomou,gambo,,non,,,,,qualite_vie,,,non,prix_eleves,,aliment_moins_chers diminution_nb_repas,1,0,0,0,1,0,0,0,0,,strategie_survie_11,0,0,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,oui,non,non,,minorite,peche_chasse,,inf_dix,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,insuffisant,existence_infra,,non,,non,non,oui,mariage_force,,violence_sexuelle,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,nsp,,habitat_long_terme,,,oui,non,non,oui,oui,non,oui,non,non,,non,oui,oui,oui,non,oui,non,non,oui,non,,source_non_amenagee,,source_non_amenagee,,inf_quinze_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_infra_scolaire,,moins_moitie,plus_moitie,moins_moitie,plus_moitie,finances,,non,,chef_religieux,,non,non,,sante,education,eha,,non,,oui,,,,,,,75571268,4b941284-bb8e-49f8-9dbf-7ac8704b935a,2019-11-25T07:59:37,,145
2019-11-13T11:07:07.787+01,2019-11-24T17:24:50.162+01,11/13/2019,3.56676E+14,,mbomou,bangassou,bangassou,Tokoyo,mbomou,bangassou,voungba_balifondo,fode,,evaluation_ki,idp,visite_localite,,,,oui,,oui,dernier_mois,recherche_moyens_subsistances,,oui,oui,minorite,dernier_mois,oui,mbomou,bangassou,eleveurs_transhumants,,famille,,,oui,dernier_mois,oui,mbomou,bangassou,,non,,,,,nsp,,,non,secu,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_1 strategie_survie_7,1,0,0,0,0,1,0,0,0,0,0,0,,oui,non,oui,non,,oui,nsp,non,non,,inf_moitie,peche_chasse,,trente_cinquante,non,insecurite,,non,,,non,,autre,Tout les sortes des maladies,palu,,maladie,,oui,maison,,acces_physique,non,,,,pas_suffisant,existence_infra,,non,,oui,non,non,violence_sexuelle,,pillage_criminalite,,separation_familiale,,aucun,,non,,,fragile,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,urgence,,,oui,non,non,oui,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,source_non_amenagee,,source_non_amenagee,,inf_trente_min,non,insuffisant,qualite_eau,,,latrine_non_acceptable,,non,non,,non,existence_infra_scolaire,,aucun,aucun,aucun,aucun,prix_transport,,non,,chef_communaute,,non,non,,nfi,nfi,abris,,oui,DANGBIATIMA,oui,,,,,,,75571276,010ef925-6879-418b-8c39-4e85e6eb72af,2019-11-25T07:59:43,,146
2019-11-15T09:19:22.153+01,2019-11-24T06:07:15.498+01,11/15/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangui Ville,mbomou,bakouma,bakouma,zacko_4,,evaluation_ki,idp,visite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,haute_kotto,bria,,non,,,,,raison_eco,,,non,destruction_combat,,aliment_moins_chers diminution_quantites diminution_nb_repas,1,1,0,0,1,0,0,0,0,,strategie_survie_1 strategie_survie_2 strategie_survie_7,1,1,0,0,0,1,0,0,0,0,0,0,,oui,oui,oui,non,,oui,oui,non,oui,,majorite,agriculture,,inf_dix,non,manque_terre,,non,,,non,,diarrhee,,autre,Typhoïde,maladie,,nsp,poste_sante,,,oui,centre_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,oui,non,non,violence_sexuelle,,pillage_criminalite,,aucun,,pillage_criminalite,,oui,perdu_pendant_deplacement,,bonne,autorite_locale,,non,,habitat_long_terme,,batiment_abandonné,,habitat_long_terme,,,non,non,non,non,non,oui,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,source_non_amenagee,,puit_non_protege,,inf_quinze_min,oui,insuffisant,insuffisance_recipient,,,latrine_non_acceptable,,non,non,,oui,,,plus_moitie,plus_moitie,moins_moitie,plus_moitie,mouvement_recent,,non,,chef_communaute,,oui,oui,,protection,sante,secal,,non,,oui,,,,,,,75571281,39437813-2143-4e10-a434-5f0c4f19dc34,2019-11-25T07:59:47,,147
2019-11-22T16:12:09.849+01,2019-11-24T16:57:04.024+01,11/22/2019,3.56676E+14,,mbomou,gambo,gambo,Gambo,mbomou,gambo,ngandou,touaka,,evaluation_ki,hote,rencontre_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,marche_non_fonctionnel,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_11,0,0,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,oui,non,non,,majorite,agriculture,,inf_dix,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,insuffisant,existence_infra,,non,,non,non,oui,mariage_force,,violence_sexuelle,,aucun,,aucun,,non,,,,autorite_locale,,non,,urgence,,nsp,,urgence,,,oui,non,non,oui,oui,non,oui,non,non,,oui,non,non,oui,non,non,non,non,oui,non,,source_non_amenagee,,source_non_amenagee,,inf_trente_min,non,insuffisant,route_difficile_acces,,,defecation_air_libre_cours_eau,,non,non,,non,existence_infra_scolaire,,moins_moitie,plus_moitie,moins_moitie,plus_moitie,prix_transport,,non,,chef_communaute,,non,non,,abris,eha,nutrition,,non,,oui,,,,,,,75571349,f7c635a8-8738-40b5-9aff-beb99006c76b,2019-11-25T08:00:15,,148
2019-11-14T09:40:57.864+01,2019-11-24T17:24:28.864+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangassou,mbomou,ouango,ngbandinga,bobo,,evaluation_ki,hote,visite_localite,,,,oui,,oui,dernier_mois,catastrophes_naturelles,,oui,oui,minorite,dernier_mois,oui,mbomou,ouango,catastrophes_naturelles,,famille,,,oui,dernier_mois,oui,mbomou,ouango,,oui,dernier_mois,oui,rdc,,famille,,,non,destruction_inondation,,aliment_moins_chers diminution_nb_repas,1,0,0,0,1,0,0,0,0,,strategie_survie_1 strategie_survie_3 strategie_survie_4 strategie_survie_9 strategie_survie_11 strategie_survie_autre,1,0,1,1,0,0,0,1,0,1,1,0,,oui,non,oui,non,,oui,oui,oui,oui,,minorite,jtt,,inf_dix,non,inondation,,oui,petit,oui,non,,diarrhee,,infection_respi,,catastrophe_naturelle,,oui,maison,,maternite_trop_chere,oui,poste_sante,,inf_heure,juste_assez,,,non,,oui,oui,non,autre,La maladie lié alà contamination,pillage_criminalite,,violence_sexuelle,,tention_communautaire,,oui,perdu_pendant_deplacement,,fragile,autorite_locale,,non,,habitat_long_terme,,urgence,,urgence,,,oui,non,oui,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,riviere,,source_non_amenagee,,inf_trente_min,non,insuffisant,attente_nb_insuffisant,,,toilette_latrine_acceptable,,non,non,,non,destruction_combat,,moins_moitie,moins_moitie,plus_moitie,plus_moitie,enregistrement_impossible,,non,,humanitaire_ong_int,,non,non,,eha,education,sante,,oui,NGoGbo Francko à bobo,oui,,,,,,,75571370,eadba647-a775-42ac-90a0-bb6589f93500,2019-11-25T08:00:20,,149
2019-11-14T10:25:09.637+01,2019-11-24T08:04:56.030+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangassou,mbomou,bangassou,voungba_balifondo,fode,,evaluation_ki,hote,visite_localite,,,,oui,,oui,derniere_annee,conflits_armes,,oui,oui,minorite,derniere_annee,oui,mbomou,bangassou,conflits_armes,,famille,,,oui,3_dernier_mois,oui,mbomou,bangassou,,non,,,,,meilleure_secu,,,non,destruction_combat,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_1 strategie_survie_11,1,0,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,non,non,non,,minorite,peche_chasse,,inf_dix,oui,,,non,,,non,,palu,,diarrhee,,maladie,,non,maison,,maternite_non_fonctionnelle,non,,,,insuffisant,existence_infra,,oui,,non,non,oui,violence_sexuelle,,aucun,,aucun,,aucun,,oui,mariage,,bonne,autorite_locale,,non,,urgence,,urgence,,urgence,,,oui,non,non,oui,oui,non,oui,non,non,,non,non,non,non,non,non,non,oui,oui,non,,puit_non_protege,,puit_non_protege,,inf_trente_min,non,suffisant,,,,defecation_air_libre,,non,non,,non,insecurite,,moins_moitie,moins_moitie,moins_moitie,moins_moitie,finances,,non,,chef_communaute,,oui,non,,sante,protection,subsistance,,non,,oui,,,,,,,75571379,64bd47d2-6878-4429-a2b4-8dad30dff1e5,2019-11-25T08:00:22,,150
2019-11-15T10:14:39.237+01,2019-11-24T06:08:16.421+01,11/15/2019,3.56676E+14,,mbomou,gambo,ngandou,Ngandou,mbomou,gambo,ngandou,ngandou,,evaluation_ki,idp,visite_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,insuffisance_filet,,aliment_moins_chers,1,0,0,0,0,0,0,0,0,,strategie_survie_nsp_nspr,0,0,0,0,0,0,0,0,0,0,0,1,,non,,,non,,oui,non,non,non,,sup_moitie,agriculture,,inf_dix,oui,,,non,,,non,,diarrhee,,cholera,,maladie,,non,poste_sante,,,oui,autre,Traitement traditionnelle,inf_demie_journee,insuffisant,ressource_financiere,,non,,non,non,non,aucun,,vol_betail,,separation_familiale,,autre,Polygamie,non,,,,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,oui,non,non,oui,non,non,,non,oui,oui,non,non,oui,non,non,non,non,,source_non_amenagee,,puit_non_protege,,inf_trente_min,oui,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,oui,,,plus_moitie,plus_moitie,plus_moitie,plus_moitie,finances,,non,,humanitaire_ong_int,,non,non,,education,sante,eha,,oui,Komari Jean Gbiakota,oui,,,,,,,75571410,c23ec8e2-4de2-4bbc-9546-d6eb06a60b44,2019-11-25T08:00:30,,151
2019-11-22T16:45:31.719+01,2019-11-24T16:56:43.769+01,11/22/2019,3.56676E+14,,mbomou,gambo,gambo,Gambo,mbomou,gambo,ngandou,zime,,evaluation_ki,hote,rencontre_localite,,,,oui,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,mbomou,gambo,,non,,,,,assistance_humanitaire,,,non,prix_eleves,,aliment_moins_chers diminution_quantites,1,1,0,0,0,0,0,0,0,,strategie_survie_11,0,0,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,non,non,non,,minorite,agriculture,,inf_dix,oui,,,oui,petit,oui,non,,palu,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,juste_assez,,,non,,non,non,oui,mariage_force,,violence_sexuelle,,separation_familiale,,pillage_criminalite,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,oui,oui,oui,oui,non,non,,non,non,non,oui,non,oui,non,non,oui,non,,source_non_amenagee,,source_non_amenagee,,inf_trente_min,oui,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,manque_enseignant,,plus_moitie,plus_moitie,moins_moitie,plus_moitie,finances,,non,,chef_communaute,,non,non,,sante,education,eha,,non,,oui,,,,,,,75571448,1d3787d5-9a8b-40dc-95ca-10395b8d80e4,2019-11-25T08:00:44,,152
2019-11-14T11:53:43.595+01,2019-11-24T17:24:11.210+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangassou,mbomou,bakouma,bakouma,nguerefara,,evaluation_ki,retourne,rencontre_localite,,,,oui,,oui,dernier_mois,recherche_moyens_subsistances,,oui,oui,moitie,dernier_mois,oui,mbomou,bakouma,conflits_armes,,securite,,,oui,dernier_mois,oui,mbomou,bakouma,,oui,dernier_mois,oui,rdc,,famille,,,non,secu,,aliment_moins_chers diminution_quantites emprunter_argent_nourriture diminution_nb_repas,1,1,1,0,1,0,0,0,0,,strategie_survie_2 strategie_survie_3 strategie_survie_8,0,1,1,0,0,0,1,0,0,0,0,0,,oui,oui,oui,non,,oui,oui,non,non,,minorite,agriculture,,trente_cinquante,non,insecurite,,oui,petit,non,non,,autre,"Paludisme, diarrhée, malnutrition aigues",infection_respi,,age,,oui,maison,,acces_pas_sur,oui,centre_sante,,inf_heure,insuffisant,medicament_indispo,,non,,non,oui,non,autre,Insécurité,pillage_criminalite,,separation_familiale,,travail_force,,oui,avec_autre_famille,,bonne,fac,,non,,habitat_long_terme,,urgence,,urgence,,,oui,non,non,oui,oui,oui,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,puit_non_protege,,sup_trente_min,non,pas_suffisant,attente_nb_insuffisant,,,defecation_air_libre_zone_precis,,non,non,,oui,,,moins_moitie,majorite,plus_moitie,plus_moitie,enregistrement_impossible,,oui,,fonctionnaire_gouv,,non,oui,,subsistance,eha,education,,oui,Le maire de la dite ville,oui,,,,,,,75571458,e126e800-89c0-4c63-a12a-f9581d5bf19b,2019-11-25T08:00:48,,153
2019-11-14T11:54:11.962+01,2019-11-24T08:05:32.523+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangui-ville,mbomou,bakouma,bakouma,zime,,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,conflits_armes,,oui,oui,minorite,dernier_mois,nsp,,,conflits_armes,,securite,,,oui,3_dernier_mois,oui,mbomou,bakouma,,oui,nsp,oui,rdc,,baisse_assistance,,,non,destruction_combat,,aliment_moins_chers restrictions_adultes diminution_nb_repas,1,0,0,1,1,0,0,0,0,,strategie_survie_1 strategie_survie_2 strategie_survie_11,1,1,0,0,0,0,0,0,0,1,0,0,,non,,,non,,oui,oui,non,non,,minorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,maison,,acces_pas_sur,non,,,,suffisant,,,non,,non,non,oui,harcelement,,recrutement_force,,harcelement,,travail_force,,non,,,bonne,autorite_locale,,non,,urgence,,urgence,,urgence,,,oui,non,oui,oui,oui,non,oui,non,non,,non,oui,non,oui,non,non,oui,non,non,non,,source_non_amenagee,,source_non_amenagee,,inf_trente_min,oui,suffisant,,,,toilette_latrine_acceptable,,non,non,,oui,,,majorite,majorite,majorite,majorite,enregistrement_impossible,,non,,chef_communaute,,oui,oui,,sante,protection,education,,non,,oui,,,,,,,75571467,041a2ee1-5e24-4897-bec6-d744ca25a195,2019-11-25T08:00:50,,154
2019-11-15T10:53:02.598+01,2019-11-24T16:54:34.797+01,11/15/2019,3.56676E+14,,mbomou,bangassou,bangassou,Maliko,mbomou,bangassou,sayo niakari,imila,,evaluation_ki,hote,contact_dans_localite,,autre,Visite à domicile par un parent,oui,,non,,,,oui,oui,minorite,dernier_mois,oui,haute_kotto,yalinga,conflits_armes,,securite,,,nsp,,,,,,nsp,,,,,,,,non,augmentation_pop,,aliment_moins_chers diminution_nb_repas,1,0,0,0,1,0,0,0,0,,strategie_survie_3 strategie_survie_10,0,0,1,0,0,0,0,0,1,0,0,0,,non,,,non,,oui,oui,non,non,,majorite,agriculture,,nsp,oui,,,non,,,non,,diarrhee,,palu,,maladie,,oui,poste_sante,,,non,,,,insuffisant,existence_infra,,non,,non,non,non,violence_sexuelle,,mariage_force,,separation_familiale,,violence_sexuelle,,non,,,neutre,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,oui,oui,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,source_non_amenagee,,source_non_amenagee,,sup_trente_min,non,insuffisant,distance,,,defecation_air_libre_cours_eau,,non,non,,non,existence_infra_scolaire,,moins_moitie,plus_moitie,moins_moitie,plus_moitie,finances,,non,,chef_religieux,,non,non,,sante,secal,eha,,oui,GUIPIA à Bangui Ville,oui,,,,,,,75571506,8d3a80da-feef-4ab9-aa61-e0ded8c68d92,2019-11-25T08:01:00,,155
2019-11-14T13:22:09.328+01,2019-11-24T17:23:48.653+01,11/14/2019,3.56676E+14,,mbomou,bangassou,bangassou,Bangassou,mbomou,ouango,ngbandinga,nziriri,,evaluation_ki,idp,rencontre_localite,,,,oui,,oui,dernier_mois,catastrophes_naturelles,,oui,oui,majorite,dernier_mois,oui,mbomou,ouango,catastrophes_naturelles,,maison,,,oui,dernier_mois,oui,mbomou,ouango,,non,,,,,famille,,,non,destruction_inondation,,aliment_moins_chers diminution_quantites diminution_nb_repas,1,1,0,0,1,0,0,0,0,,strategie_survie_1 strategie_survie_10,1,0,0,0,0,0,0,0,1,0,0,0,,non,,,non,,nsp,nsp,nsp,nsp,,majorite,petit_commerce,,inf_dix,non,inondation,,oui,petit,non,non,,palu,,diarrhee,,maladie,,non,maison,,manque_personnel,oui,centre_sante,,inf_heure,juste_assez,,,non,,oui,oui,non,separation_familiale,,autre,"Desir personel,suivisme,",separation_familiale,,incident_transhumance,,oui,perdu_pendant_deplacement,,neutre,autorite_locale,,non,,batiment_abandonné,,autre,Bâtiment abandonné et les maisons en paille à long terme,batiment_abandonné,,,oui,non,non,oui,nsp,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,source_non_amenagee,,riviere,,inf_quinze_min,non,juste_assez,,,,defecation_air_libre,,non,non,,non,autre,"Pas d, école dans le milieu",moins_moitie,moins_moitie,moins_moitie,moins_moitie,mouvement_recent,,non,,humanitaire_ong_int,,non,non,,sante,eha,education,,oui,Jonathan BOUSOUBA à Nziriri,oui,,,,,,,75571581,9583fb45-cd80-4530-a67e-26ff8a0c2df5,2019-11-25T08:01:21,,156
